title,id,genre,caption,description,permalink_url,download_count,last_modified,artwork_url,created_at,track_format,kind
Love You Anyways (feat. Rob Villa),237923206,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone",https://soundcloud.com/austinmahoneofficial/love-you-anyways-feat-rob-villa,293.0,2019-11-22T10:21:50Z,https://i1.sndcdn.com/artworks-000139862367-kwdstx-large.jpg,2015-12-17T03:38:40Z,single-track,track
Red Lights Remix (feat. Chris Brown),237923187,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/f666c9?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/red-lights-remix-feat-chris-brown,332.0,2021-08-24T13:35:00Z,https://i1.sndcdn.com/artworks-000139862350-0ntofo-large.jpg,2015-12-17T03:38:29Z,single-track,track
What It Do,237923172,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/66ae41?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/what-it-do,281.0,2020-03-23T19:49:37Z,https://i1.sndcdn.com/artworks-000139862337-4cch1e-large.jpg,2015-12-17T03:38:18Z,single-track,track
Deep End,237923240,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone",https://soundcloud.com/austinmahoneofficial/deep-end,270.0,2020-12-28T22:21:14Z,https://i1.sndcdn.com/artworks-000139862392-e4pcxp-large.jpg,2015-12-17T03:38:56Z,single-track,track
Hate To Let You Go,237923217,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/936c9d?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/hate-to-let-you-go,336.0,2019-08-07T03:08:16Z,https://i1.sndcdn.com/artworks-000139862375-1h3mry-large.jpg,2015-12-17T03:38:47Z,single-track,track
Apology,237923252,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone",https://soundcloud.com/austinmahoneofficial/apology,279.0,2021-07-04T00:30:31Z,https://i1.sndcdn.com/artworks-000139862401-jr9js5-large.jpg,2015-12-17T03:39:04Z,single-track,track
Who's Gonna Love You Now,237923163,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone

<a href=""https://theartistunion.com/tracks/76c4d6?soundcloud_ref=description"" rel=""nofollow"" target=""_blank"">Download for free on The Artist Union</a>",https://soundcloud.com/austinmahoneofficial/whos-gonna-love-you-now,277.0,2018-08-03T19:35:53Z,https://i1.sndcdn.com/artworks-000139862333-aewaqp-large.jpg,2015-12-17T03:38:16Z,single-track,track
Hold It Against Me,237923213,this is not the album,,"Here it is. Hope you guys like it? Download all songs at http://we.tl/ThisIsNotTheAlbum

YouTube: https://www.youtube.com/playlist?list=PLzalxJWB9vOP2FMG1dFl2_jiB4esINXtY

1.Put it on me (feat. Sage the Gemini)
2.Same Girl (feat. Kalin and Myles)
3.Brand New
4.Do it Right (feat. Rob Villa)
5.Rollin (feat. Becky G)
6.On Your Way (feat. KYLE)
7.Caught Up
8.Something So Real
9.Love you Anyways (feat. Rob Villa)
10.Red Lights Remix (feat. Chris Brown)
11.What it do
12.Deep End
13.Hate to Let you go
14.Apology
15.Who’s gonna love you now
16.Hold it against me
17.If I Ain't Got You (feat. Kyle Dion)
18.Not Far
19.Dirty Work Remix (Feat. T-Pain)

SNAPCHAT - YungMahone
TWITTER - https://www.twitter.com/AustinMahone
FACEBOOK - http://www.facebook.com/AustinMahone 
TUMBLR - http://www.austinmahone.tumblr.com/
YOUTUBE - http://www.youtube.com/user/AustinMahone
SOUNDCLOUD - https://soundcloud.com/austinmahone
GOOGLE+ - http://www.google.com/+AustinMahone
VINE - http://www.vine.co/AustinMahone",https://soundcloud.com/austinmahoneofficial/hold-it-against-me,262.0,2017-05-27T07:53:18Z,https://i1.sndcdn.com/artworks-000139862372-3898xa-large.jpg,2015-12-17T03:38:45Z,single-track,track
6 - Hymn - Meditation - Music for reading(free download),120380515,Heart,,"Album: Inner world

Mantras, or transcendental sounds, have great power. They descend to us from the spiritual realm throught a line of perfect masters. Mantras free a person from anxiety and cultivate love in one’s heart. Just by associating with these spiritual sounds we receive wonderful benefit.",https://soundcloud.com/relaxmeditation/6-hymn,6405.0,2020-08-08T12:24:29Z,https://i1.sndcdn.com/artworks-000062891809-yqmrpg-large.jpg,2013-11-16T07:00:33Z,single-track,track
5 - Gopala Govinda Rama .... (free download),120380514,Meditation,,"Album: Inner world

Mantras, or transcendental sounds, have great power. They descend to us from the spiritual realm throught a line of perfect masters. Mantras free a person from anxiety and cultivate love in one’s heart. Just by associating with these spiritual sounds we receive wonderful benefit.
",https://soundcloud.com/relaxmeditation/5-gopala-govinda-rama,2079.0,2019-11-24T07:22:36Z,https://i1.sndcdn.com/artworks-000062891816-d6nz08-large.jpg,2013-11-16T07:00:33Z,single-track,track
1 - Harinama ...... (free download),120380509,Meditation,,"Album: Inner world

Mantras, or transcendental sounds, have great power. They descend to us from the spiritual realm throught a line of perfect masters. Mantras free a person from anxiety and cultivate love in one’s heart. Just by associating with these spiritual sounds we receive wonderful benefit.",https://soundcloud.com/relaxmeditation/1-harinama,1440.0,2019-11-24T07:23:15Z,https://i1.sndcdn.com/artworks-000062891806-adqdzk-large.jpg,2013-11-16T07:00:32Z,single-track,track
2 - Govinda Jaya Jaya .... (free download),120380510,Meditation,,"Album: Inner world

Mantras, or transcendental sounds, have great power. They descend to us from the spiritual realm throught a line of perfect masters. Mantras free a person from anxiety and cultivate love in one’s heart. Just by associating with these spiritual sounds we receive wonderful benefit.",https://soundcloud.com/relaxmeditation/2-govinda-jaya-jaya,1284.0,2019-11-24T07:23:04Z,https://i1.sndcdn.com/artworks-000062891807-mf0f4w-large.jpg,2013-11-16T07:00:33Z,single-track,track
3 - Haribol Gopala ..... (free download),120380513,Meditation,,"Album: Inner world

Mantras, or transcendental sounds, have great power. They descend to us from the spiritual realm throught a line of perfect masters. Mantras free a person from anxiety and cultivate love in one’s heart. Just by associating with these spiritual sounds we receive wonderful benefit.",https://soundcloud.com/relaxmeditation/3-haribol-gopala,1079.0,2019-11-24T07:22:47Z,https://i1.sndcdn.com/artworks-000062891814-3tfhvj-large.jpg,2013-11-16T07:00:33Z,single-track,track
4 - Radharani Shyamasundar .... (free download),120380512,Meditation,,"Album: Inner world

Mantras, or transcendental sounds, have great power. They descend to us from the spiritual realm throught a line of perfect masters. Mantras free a person from anxiety and cultivate love in one’s heart. Just by associating with these spiritual sounds we receive wonderful benefit.",https://soundcloud.com/relaxmeditation/4-radharani-shyamasundar,735.0,2019-11-24T07:22:56Z,https://i1.sndcdn.com/artworks-000062891813-fv9ovf-large.jpg,2013-11-16T07:00:33Z,single-track,track
7 - Gauranga Haribol .... (free download),120380511,Meditation,,"Album: Inner world

Mantras, or transcendental sounds, have great power. They descend to us from the spiritual realm throught a line of perfect masters. Mantras free a person from anxiety and cultivate love in one’s heart. Just by associating with these spiritual sounds we receive wonderful benefit.",https://soundcloud.com/relaxmeditation/7-gauranga-haribol,669.0,2019-11-20T09:48:46Z,https://i1.sndcdn.com/artworks-000062891811-jpm41u-large.jpg,2013-11-16T07:00:33Z,single-track,track
8 - Namaste Nrisimhaya .... (free download),120380516,Meditation,,"Album: Inner world

Mantras, or transcendental sounds, have great power. They descend to us from the spiritual realm throught a line of perfect masters. Mantras free a person from anxiety and cultivate love in one’s heart. Just by associating with these spiritual sounds we receive wonderful benefit.",https://soundcloud.com/relaxmeditation/8-namaste-nrisimhaya,1202.0,2019-11-24T07:22:14Z,https://i1.sndcdn.com/artworks-000062891817-ivc1d9-large.jpg,2013-11-16T07:00:33Z,single-track,track
Paper Scissors Stone,297077142,Jazz,,,https://soundcloud.com/porticoquartet/paper-scissors-stone,0.0,2020-11-02T22:43:20Z,https://i1.sndcdn.com/artworks-HdXgoXuVQFju-0-large.jpg,2016-12-09T16:53:23Z,single-track,track
The Visitor,297081673,Jazz,,,https://soundcloud.com/porticoquartet/the-visitor,0.0,2020-11-02T21:09:00Z,https://i1.sndcdn.com/artworks-oqP36xejp8Oh-0-large.jpg,2016-12-09T17:13:43Z,single-track,track
Dawn Patrol,297077211,Jazz,,,https://soundcloud.com/porticoquartet/dawn-patrol,0.0,2020-11-02T12:51:21Z,https://i1.sndcdn.com/artworks-G3k55hjNSTs0-0-large.jpg,2016-12-09T16:53:43Z,single-track,track
Line,297077362,Jazz,,,https://soundcloud.com/porticoquartet/line,0.0,2020-11-02T19:00:56Z,https://i1.sndcdn.com/artworks-JpyFfBgMSiw5-0-large.jpg,2016-12-09T16:54:35Z,single-track,track
Life Mask (Interlude),297077419,Jazz,,,https://soundcloud.com/porticoquartet/life-mask-interlude,0.0,2020-11-02T20:20:48Z,https://i1.sndcdn.com/artworks-hCI2y3Ivm5pg-0-large.jpg,2016-12-09T16:54:56Z,single-track,track
Clipper,297077193,Jazz,,,https://soundcloud.com/porticoquartet/clipper-1,0.0,2020-11-02T22:33:24Z,https://i1.sndcdn.com/artworks-Yrr5NTG3vGoj-0-large.jpg,2016-12-09T16:53:38Z,single-track,track
Life Mask,297077104,Jazz,,,https://soundcloud.com/porticoquartet/life-mask,0.0,2020-11-02T21:43:30Z,https://i1.sndcdn.com/artworks-C2klKp3zhNHa-0-large.jpg,2016-12-09T16:53:13Z,single-track,track
Isla,297077385,Jazz,,,https://soundcloud.com/porticoquartet/isla,0.0,2020-11-02T14:57:01Z,https://i1.sndcdn.com/artworks-FEQKoKzUTyZd-0-large.jpg,2016-12-09T16:54:46Z,single-track,track
Shed Song (Improv No 1),297077206,Jazz,,,https://soundcloud.com/porticoquartet/shed-song-improv-no-1,0.0,2020-11-02T20:28:32Z,https://i1.sndcdn.com/artworks-NA3Ldmjck7hb-0-large.jpg,2016-12-09T16:53:42Z,single-track,track
Su-Bo's Mental Meltdown,297077174,Jazz,,,https://soundcloud.com/porticoquartet/su-bos-mental-meltdown,0.0,2020-11-02T19:56:12Z,https://i1.sndcdn.com/artworks-zc6rRubGTYim-0-large.jpg,2016-12-09T16:53:33Z,single-track,track
News from Verona,297077722,Jazz,,,https://soundcloud.com/porticoquartet/news-from-verona,0.0,2020-11-02T17:08:55Z,https://i1.sndcdn.com/artworks-KMvYtbQoAGoA-0-large.jpg,2016-12-09T16:56:58Z,single-track,track
Zavodovski Island,297077127,Jazz,,,https://soundcloud.com/porticoquartet/zavodovski-island,0.0,2020-11-02T22:46:19Z,https://i1.sndcdn.com/artworks-bb8Lbes6DAma-0-large.jpg,2016-12-09T16:53:18Z,single-track,track
Knee-Deep in the North Sea,297077430,Jazz,,,https://soundcloud.com/porticoquartet/knee-deep-in-the-north-sea-1,0.0,2020-11-02T17:19:24Z,https://i1.sndcdn.com/artworks-htgAHcGuqww7-0-large.jpg,2016-12-09T16:55:01Z,single-track,track
Too Many Cooks,297077112,Jazz,,,https://soundcloud.com/porticoquartet/too-many-cooks,0.0,2020-11-02T19:35:49Z,https://i1.sndcdn.com/artworks-CPDUMkjxv82c-0-large.jpg,2016-12-09T16:53:14Z,single-track,track
Steps in the Wrong Direction,297077131,Jazz,,,https://soundcloud.com/porticoquartet/steps-in-the-wrong-direction-1,0.0,2020-11-02T13:07:29Z,https://i1.sndcdn.com/artworks-oSmM52QFZUEi-0-large.jpg,2016-12-09T16:53:19Z,single-track,track
Rossa - Aku Bukan Untukmu,67767328,Jazz,,,https://soundcloud.com/shima-shima-shima/rossa-aku-bukan-untukmu,0.0,2020-07-30T15:54:17Z,,2012-11-17T13:52:13Z,single-track,track
Kamu Yang Ku Tunggu - Afgan feat Rossa,152406965,,,,https://soundcloud.com/zeuly-anna/kamu-yang-ku-tunggu-afgan-feat,0.0,2020-03-01T17:23:56Z,https://i1.sndcdn.com/artworks-000081196619-dia4hd-large.jpg,2014-06-02T06:46:14Z,single-track,track
Rossa - tegar,86265464,pop,,Lama tapi tetep fantastic,https://soundcloud.com/mamake_bapake/rossa-tegar,100.0,2021-03-12T12:06:58Z,,2013-04-03T22:07:16Z,single-track,track
